Wrench Value 1,Wrench Value 2,Wrench Value 3,Wrench Value 4,Wrench Value 5,Wrench Value 6
3.2778521734226556,-0.8664879433220397,999.5909037602387,-21.95958544340644,145.1993503481263,1.2318750824583424
3.2728411308965817,-0.9425027066728183,999.5908701858566,-21.94643543855545,145.20224384790077,1.2307107704356486
3.2673908250361343,-1.0201034945862573,999.5906715672115,-21.93341804839052,145.20520244225366,1.2296025398249057
3.261567759620495,-1.0988971006580448,999.590303771239,-21.920557919691294,145.2082236172456,1.2285498711404281
3.255404257992413,-1.1786837180284082,999.5897796326141,-21.907700808228512,145.2110890576489,1.2275679498452186
3.248900570039147,-1.2593791458653874,999.5891169871763,-21.894155197056296,145.2137989636497,1.2267448199655688
3.2420252525926188,-1.34097779918351,999.5883157911397,-21.880258329697455,145.21634782143286,1.2260325732436228
3.2347344798770554,-1.4237524690602859,999.5873759657426,-21.86685003286774,145.21882368244476,1.2253154923313965
3.226968122350023,-1.5079953982282366,999.5865665104958,-21.854056161068694,145.22138718783597,1.2245728254453354
3.218714665517258,-1.593712320745373,999.5860542763559,-21.84183793936065,145.2240832613083,1.223807479003138
3.2100584832214034,-1.680660297924105,999.5854085955386,-21.83006371424603,145.22687515027022,1.2230361635128304
3.201020118705221,-1.7687232436337303,999.5843323040083,-21.81862171248888,145.229705709488,1.2222707095740877
3.191613200881582,-1.8579013357159186,999.5829450851189,-21.80754340959847,145.23257247466128,1.2215042117816919
3.181919139029704,-1.948127174687982,999.581405293511,-21.79680831496992,145.23573331319372,1.220743299551806
3.1719817063868656,-2.0393653577453925,999.5798000898183,-21.786339163898727,145.23911116849834,1.2199943378188127
3.1618999986071934,-2.131510927345613,999.5782356977488,-21.776198674150375,145.24286071969803,1.2192518196611
3.1518162026500613,-2.2243868000559095,999.5768119286627,-21.766342800918373,145.24740270788385,1.2185309846456087
3.1417352330937005,-2.3179757456275443,999.5754189085832,-21.756776458340383,145.25294340014236,1.217833367794447
3.1316004976587495,-2.412293534152779,999.5739353985571,-21.747566357469978,145.26032570724686,1.2171657257403943
3.121322075382913,-2.5072194944677366,999.5723593428393,-21.73844026295186,145.270717121,1.216587975537861
3.110590997592206,-2.6026446504803027,999.5705648967842,-21.72933596723659,145.28619040958145,1.2161517921980256
3.0985059295854542,-2.6986203020847026,999.5677086450532,-21.720346853174085,145.31210840642063,1.2159555138740163
3.0817204841906096,-2.7951948192882026,999.5626055361033,-21.711186051707617,145.36489125236716,1.216381503237915
3.063013980983496,-2.891966860374579,999.5600944692778,-21.70158341482146,145.45120757297173,1.2176179905325284
3.0579273644543896,-2.988349207573518,999.5683920929978,-21.692217931131577,145.49333809090186,1.2179406237046337
3.0763731854622116,-3.0841512032362486,999.5866301591656,-21.6835407460876,145.44238312644677,1.216251868724485
3.111417744027204,-3.179508500696954,999.608414498644,-21.67499582371279,145.34713918286732,1.2136518729744672
3.1521647330200775,-3.27469341991271,999.628229994534,-21.66613049588251,145.24728144792465,1.2110290713763334
3.192587454067184,-3.369882833113914,999.6422972226458,-21.656841560910983,145.16034389324398,1.2087591520341954
3.2302366783712615,-3.4651407902008327,999.650885710739,-21.647237202727098,145.08982193960867,1.2068986683496334
3.2644700771283874,-3.5605498689205017,999.6560868410487,-21.637457964319477,145.03401206851973,1.2053917162589083
3.295230715897736,-3.6561107461199653,999.6595757099012,-21.627629255689715,144.9900889886877,1.2041616847096355
3.3226745050406334,-3.7518332024681422,999.662497280643,-21.61782594413028,144.95532055993425,1.203139977962276
3.347073362952196,-3.8477081341226986,999.6652102212074,-21.6080720597032,144.92740486549243,1.2022732647901864
3.368678025203867,-3.9437305038739994,999.6678428879087,-21.598254857373345,144.9044846857844,1.2015350103049074
3.387733676157918,-4.039958594066571,999.6706347890387,-21.588433731108026,144.8852465284841,1.2008875455122803
3.4044738377438124,-4.136357446046736,999.6733807157376,-21.57871529906591,144.8688032192079,1.2002973542574293
3.4190825120481514,-4.232870543036865,999.67582893463,-21.569045852982107,144.85447913199562,1.1997562740984455
3.4317142811771157,-4.329532235210982,999.6780979566602,-21.559375756706427,144.84173862846936,1.1992577012167562
3.442502821085559,-4.426337170464276,999.6801807349964,-21.549680794686573,144.83010652527523,1.198793624237601
3.4515911192072792,-4.52319615040335,999.6818751719051,-21.54010780153249,144.81954496873252,1.198344807482551
3.459110419535477,-4.620199145036596,999.6834815982365,-21.530599230676856,144.8099286565023,1.197914018984318
3.465191408745093,-4.717456130939326,999.6853840254041,-21.521169601670938,144.80081620908936,1.1974879953663646
3.4699902574196804,-4.814856002607741,999.6873069169285,-21.511790065840827,144.79204526060641,1.1970677202439914
3.473616047305944,-4.91231207536234,999.6889915874995,-21.50248334576625,144.78381682314836,1.196655096320388
3.476138914463338,-5.0098255706840815,999.6904474521758,-21.49339147577789,144.77622590831504,1.1962336613179871
3.4776683944861624,-5.107352876713379,999.6916693162644,-21.48438410727134,144.76904601387855,1.1958153548876849
3.4783381235943214,-5.204838315131966,999.6926533079644,-21.475439135894064,144.7620480198025,1.1953985965133722
3.478257434509444,-5.3022530081869865,999.6933993236075,-21.466564647447953,144.75515490750217,1.194980853602073
3.4774867613310065,-5.399512416095522,999.6940098573685,-21.457568736689016,144.7485155757789,1.1945906834664457
3.4760650101727593,-5.496482193235398,999.6946706388935,-21.44820458268697,144.7422431108275,1.1942635806523643
3.474053079408464,-5.593112735837493,999.6954324816523,-21.438475321630673,144.7363560428212,1.1939999606375562
3.471526489436494,-5.689439359525279,999.6962428889866,-21.428483289007005,144.7308176985603,1.1937851950369367
3.4685611015821265,-5.785501903018136,999.6970676783434,-21.41831224548328,144.72558378550625,1.1936068130986586
3.4652282316643745,-5.881334943385251,999.697885660708,-21.4080228622351,144.72061714658935,1.1934555134308604
3.461593260153187,-5.976967885993701,999.6986853917878,-21.397658132361585,144.7158903720227,1.1933245558295558
3.4577156640046853,-6.072425886233148,999.6994607797368,-21.387248280115788,144.71138445701112,1.193209085335629
3.4536494360857217,-6.167730821763193,999.700208472409,-21.37681431795874,144.70708666536112,1.1931055970364648
3.449443483900946,-6.262901821564787,999.7009285063212,-21.36637070665957,144.70298853876673,1.1930115783151602
3.4451421007775678,-6.357955560311978,999.7016235341821,-21.355927221187876,144.6990843833909,1.1929252115046547
3.440785399066641,-6.452906700664036,999.702298200187,-21.345490262006788,144.69537015589836,1.1928451692083342
3.436409664178501,-6.547768329132944,999.7029578988022,-21.33506396669247,144.6918427526384,1.192770480541903
3.4320476599073912,-6.642552138123302,999.7036079046386,-21.324650801748305,144.6884995795794,1.192700423953532
3.427728890383198,-6.737268488272879,999.7042533233156,-21.314252032589636,144.68533810121323,1.1926344671637263
3.423479885398177,-6.831926593266614,999.7048982219483,-21.303868163524328,144.68235565918985,1.192572189058736
3.4193244078194067,-6.926534646602153,999.7055463869267,-21.29349916240177,144.67954943071004,1.192513256826634
3.4152835565019504,-7.021099907575934,999.7062030360313,-21.283144603064137,144.67691644203447,1.1924574221243793
3.4113759826063816,-7.115628851682914,999.7068738138919,-21.272803825184134,144.67445347675647,1.1924044727879597
3.407618175851691,-7.210127189439943,999.7075627064801,-21.262476071008372,144.67215703942554,1.1923542222872294
3.404024612764259,-7.3045999310994905,999.7082721429953,-21.252160497667784,144.67002340271694,1.1923065141569902
3.400607852684051,-7.399051489626105,999.7090045339584,-21.24185621604106,144.6680486365148,1.1922612083263777
3.3973786955709215,-7.493485736330006,999.7097626653504,-21.231562337155236,144.66622866271248,1.1922181793513935
3.3943463043953788,-7.587906046898634,999.7105494709501,-21.221277988006275,144.66455927604198,1.1921773160419447
3.391518307138346,-7.682315334811736,999.7113683940945,-21.21100236202817,144.66303613873393,1.1921385007825076
3.388901002387919,-7.776716102777664,999.7122220797904,-21.20073473782759,144.66165482838593,1.192101623467074
3.3864995231237516,-7.871110491785823,999.7131112175176,-21.190474410165667,144.66041089628257,1.1920665881097487
3.384317884272773,-7.965500310559297,999.7140359690771,-21.180220693089872,144.65929985826185,1.1920333001244632
3.382359023091582,-8.059887078655235,999.7149975888293,-21.169972986361888,144.6583172735803,1.19200166765841
3.3806249018496977,-8.154272091204083,999.7159985896703,-21.159730741207678,144.65745876078358,1.1919716093592765
3.3791166633682916,-8.248656394515994,999.7170413025311,-21.14949343827195,144.65671993278428,1.1919430516070222
3.377834762146805,-8.343040811268605,999.7181259738995,-21.139260680658204,144.65609649564087,1.1919159129509616
3.376779020522858,-8.437426018275028,999.7192517717193,-21.129032068929245,144.65558428534078,1.1918901166122786
3.3759486256503246,-8.531812493806202,999.7204187401371,-21.118807213641638,144.65517923216896,1.1918656000768313
3.375342186833097,-8.626200499544217,999.7216275142598,-21.10858585617542,144.65487736717705,1.191842300250017
3.3749578556218762,-8.720590250033087,999.722878603032,-21.09836782301448,144.65467487401122,1.1918201442442835
3.374793398680531,-8.814981992073694,999.7241719948609,-21.08815293006317,144.6545681261374,1.1917990723339735
3.374846243225572,-8.909375863229616,999.7255075276892,-21.07794096587204,144.6545536182675,1.1917790388788365
3.375113506806716,-9.003771887226074,999.7268847796015,-21.06773179182267,144.65462801166552,1.1917599966681411
3.3755920428662343,-9.098170031221077,999.7283031456923,-21.05752533908929,144.6547881743915,1.191741901828688
3.3762784824608825,-9.192570176082247,999.7297622546766,-21.04732153607622,144.65503114241827,1.1917247166239688
3.3771692489470255,-9.286972162891372,999.7312612007663,-21.03712036332901,144.65535411284134,1.1917084025430438
3.378260581162917,-9.381375887434256,999.732799374813,-21.026921845349744,144.65575445519843,1.1916929218549845
3.379548539354381,-9.47578129508799,999.7343771587493,-21.0167260064962,144.65622976595864,1.1916782449413459
3.3810290521865136,-9.570188260257199,999.7359944094252,-21.006532883242553,144.65677781011115,1.191664352116582
3.38269796095491,-9.664596646616587,999.7376502690589,-20.99634253970646,144.65739649219339,1.1916512266059578
3.3845510337828135,-9.759006316552771,999.7393440018053,-20.98615510057726,144.65808391236774,1.1916388459640843
3.386583953667266,-9.853417053052294,999.7410749357994,-20.97597072037692,144.65883835053265,1.1916271911626481
3.388792298794271,-9.947828674702706,999.7428422091971,-20.965789539988595,144.65965824905018,1.1916162536769737
3.391171542169914,-10.042241122563338,999.7446449493135,-20.9556116898911,144.6605421905691,1.191606021574152
3.393717044861041,-10.136654451785448,999.7464823484856,-20.945437342220554,144.66148891989303,1.191596489376414
3.396424084861866,-10.231068677781549,999.7483533999574,-20.93526661684367,144.66249731225759,1.191587661293656
3.3992878512184492,-10.325483723498749,999.7502573297588,-20.925099689475545,144.6635663560705,1.1915795277112406
3.402303426709499,-10.419899523657072,999.7521929906841,-20.914936811366278,144.6646951735156,1.1915720826459912
3.405465773219757,-10.5143160016998,999.7541585019204,-20.90477817542917,144.66588298255073,1.1915653351421929
3.4087696986339937,-10.608733071209366,999.7561528247156,-20.894623962284044,144.66712907147237,1.1915592917010218
3.4122098192675034,-10.703150703170325,999.7581756896235,-20.884474405852522,144.66843282519548,1.1915539522866208
3.4157805435144435,-10.797568891117473,999.7602260556646,-20.87432976038134,144.66979369592417,1.1915493229884573
3.4194760941840783,-10.891987608640799,999.7623019199787,-20.86419022825314,144.67121115178833,1.1915454126216711
3.4232904514706117,-10.986406826924371,999.7644022141993,-20.8540559929724,144.67268469178543,1.191542226440361
3.4272173453880543,-11.080826466878355,999.7665261019359,-20.84392726845415,144.67421383934794,1.1915397644295544
3.4312502421172786,-11.175246366954774,999.7686715550519,-20.833804289593115,144.67579809980148,1.191538028589401
3.43538224597314,-11.269666359788976,999.7708371471375,-20.823687254359513,144.67743694313126,1.1915370296937617
3.439606081549412,-11.364086343160514,999.7730214094742,-20.813576356658363,144.67912978689967,1.1915367662149727
3.4439140670114834,-11.458506152033651,999.775222297637,-20.80347175265152,144.68087598162703,1.191537245869258
3.4482981037485723,-11.552925431660862,999.7774377018678,-20.793373629811132,144.68267475740885,1.1915384665050763
3.452749670213183,-11.647343739209866,999.7796652943217,-20.783282226010275,144.6845252346422,1.191540407897447
3.4572597623849393,-11.74176060263884,999.7819027324833,-20.773197685371628,144.68642640741612,1.191543064143741
3.4618188119824373,-11.836175464918659,999.7841477263692,-20.76312010031855,144.68837709421723,1.1915464320369085
3.466416631752388,-11.930587683221995,999.786398174492,-20.753049617051005,144.69037591212032,1.1915504965219665
3.471042423473969,-12.024996549828572,999.7886521151028,-20.742986359900023,144.6924212661529,1.1915552289721723
3.475684766737384,-12.1194012375964,999.7909076953993,-20.73293035189143,144.69451133476144,1.191560612977189
3.480331567946039,-12.213800738642686,999.7931625723622,-20.72288163532747,144.69664399878684,1.1915666185730565
3.48497000863043,-12.308193842320577,999.7954135419163,-20.712840280804656,144.69881684928126,1.1915731992255594
3.4895865254670717,-12.40257915291505,999.7976563873419,-20.70280628818763,144.70102715073517,1.1915803161929304
3.494166745353213,-12.496955088962595,999.7998867939076,-20.692779602629663,144.70327178395212,1.191587919873875
3.4986954527252787,-12.591319867532286,999.8021012551221,-20.682760219196346,144.70554724153286,1.1915959425720166
3.5031566038237223,-12.685671580147687,999.8042967444513,-20.67274806892877,144.70784962275215,1.1916043186717407
3.507533265723482,-12.780008136714695,999.8064696340729,-20.662742956930746,144.71017459851603,1.191612974253285
3.5118075805744535,-12.874327142058839,999.8086157420978,-20.652744746016417,144.71251733647392,1.1916218148629747
3.5159607809048636,-12.968625967355159,999.8107306600457,-20.642753241974425,144.71487247901842,1.1916307436472104
3.5199731574732693,-13.06290186576754,999.812809384278,-20.632768139945227,144.71723414993946,1.191639652962225
3.523824017438624,-13.15715191985951,999.8148469308586,-20.622789112712454,144.71959593035282,1.1916484214975889
3.5274916836369417,-13.251372836711765,999.8168382741181,-20.612815785287715,144.72195075547225,1.1916569228577647
3.5309534835222767,-13.345560902442264,999.8187785323736,-20.60284775252034,144.72429093353713,1.1916650127326733
3.5341857527489142,-13.43971208799072,999.8206627153916,-20.592884541610935,144.72660817395493,1.1916725269842867
3.537163858846444,-13.53382210766463,999.822484677496,-20.582925595781496,144.72889344019976,1.1916792925502455
3.539862154669755,-13.627886409292453,999.8242384500885,-20.5729703285689,144.7311369741185,1.1916851227488245
3.5422539927794636,-13.721900089378835,999.8259193059449,-20.563018058634896,144.73332830623391,1.191689820969192
3.5443118399592675,-13.815857834431815,999.8275214741486,-20.553068064421474,144.7354561788616,1.1916931703046678
3.5460072887107197,-13.909754034459771,999.8290373202547,-20.54311955923116,144.7375085268822,1.1916949319821366
3.54731105031201,-14.003582785290748,999.8304595141967,-20.53317162216803,144.739472477129,1.1916948555557973
3.5481929923144855,-14.097337792606012,999.8317815145014,-20.523223292348963,144.74133430822266,1.191692673185588
3.5486222003046644,-14.191012513782399,999.8329967874795,-20.51327348579433,144.74307944823644,1.1916881007312132
3.5485670716513233,-14.28460008493663,999.8340988012567,-20.503321035435828,144.74469242485984,1.1916808347539927
3.547995394414794,-14.378093219545036,999.8350806412616,-20.493364701386238,144.74615684381206,1.191670549524277
3.546874457241175,-14.471484333189064,999.8359348227222,-20.483403090941266,144.74745544610784,1.1916569099604333
3.545171156209583,-14.564765474352997,999.8366532822358,-20.473434788946552,144.74857003701894,1.1916395548266865
3.5428520539018225,-14.657928354944998,999.8372280307901,-20.46345824758159,144.74948145111668,1.1916181026574362
3.539883498275805,-14.75096445049385,999.8376524284653,-20.453471786428732,144.75016961521814,1.1915921520959545
3.536231832755334,-14.843865004495896,999.8379202071558,-20.44347365346252,144.7506135154068,1.1915612803064732
3.5318635715185964,-14.936621029452498,999.838024286868,-20.433461892415785,144.75079119813918,1.1915250569113314
3.5267455717636587,-15.029223241351774,999.8379569894882,-20.42343449456356,144.75067979391147,1.1914830223807982
3.5208504484254144,-15.121651863870126,999.8377244400934,-20.41327896837684,144.75020443685227,1.1914466000861275
3.51415185412949,-15.213892206333913,999.8373391217191,-20.403001164935382,144.7493233308513,1.1914140570399567
3.506610187683078,-15.305963166883652,999.8367902288303,-20.392733822505726,144.7480700579494,1.191370017884075
3.498183720369907,-15.397879520843915,999.836058441508,-20.382485674930237,144.7464490491571,1.1913129136238843
3.4888405573043433,-15.489631818593372,999.8351333963752,-20.372242851473654,144.74443753101968,1.1912435631765395
